MPAA_rating,genre,voice-actor,director,Year,revenue
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,2046,1078510579.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,2046,1078510579.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,2046,1078510579.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,1979,120377374.0
107816160.86486487,113133505.39247312,105165458.50225225,115145616.99263352,2004,50886144.0
107816160.86486487,181061623.4879227,105165458.50225225,115145616.99263352,1992,7295423.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1994,42940186.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1995,23404369.0
139540245.09535453,12783367.56401966,105165458.50225225,115145616.99263352,2008,322979.0
522877329.2885906,181061623.4879227,105165458.50225225,115145616.99263352,2005,25616292.0
54621782.59210526,113133505.39247312,105165458.50225225,115145616.99263352,1986,141183693.0
522877329.2885906,181061623.4879227,191184229.43134856,342165548.2233102,1999,283900254.0
522877329.2885906,181061623.4879227,256307551.77591974,342165548.2233102,1999,283900254.0
522877329.2885906,181061623.4879227,256307551.77591974,342165548.2233102,1999,283900254.0
522877329.2885906,181061623.4879227,256307551.77591974,342165548.2233102,1999,283900254.0
522877329.2885906,181061623.4879227,256307551.77591974,342165548.2233102,1999,283900254.0
522877329.2885906,181061623.4879227,256307551.77591974,342165548.2233102,1999,283900254.0
522877329.2885906,181061623.4879227,239242656.96623594,342165548.2233102,1999,283900254.0
522877329.2885906,181061623.4879227,256307551.77591974,342165548.2233102,1999,283900254.0
522877329.2885906,181061623.4879227,256307551.77591974,342165548.2233102,1999,283900254.0
522877329.2885906,181061623.4879227,256307551.77591974,342165548.2233102,1999,283900254.0
54621782.59210526,76568523.9113867,105165458.50225225,115145616.99263352,2001,76758193.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,1996,55159783.0
54621782.59210526,113133505.39247312,105165458.50225225,115145616.99263352,1999,14755189.0
54621782.59210526,275605875.25,105165458.50225225,115145616.99263352,1996,11171714.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1985,9736051.0
522877329.2885906,181061623.4879227,105165458.50225225,115145616.99263352,1996,62384706.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,2011,94189503.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1989,150176361.0
522877329.2885906,12783367.56401966,105165458.50225225,115145616.99263352,2010,20751600.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1994,125666.0
139540245.09535453,66609780.68670294,105165458.50225225,115145616.99263352,2016,27569558.0
139540245.09535453,156173112.33335882,105165458.50225225,115145616.99263352,1988,60097074.0
522877329.2885906,275605875.25,105165458.50225225,115145616.99263352,2009,89443640.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1996,50465108.0
54621782.59210526,275605875.25,105165458.50225225,115145616.99263352,1992,43859823.0
107816160.86486487,95397952.36607456,105165458.50225225,115145616.99263352,2007,58350234.0
54621782.59210526,113133505.39247312,105165458.50225225,115145616.99263352,2002,14797862.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,1998,32809442.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1994,59673787.0
107816160.86486487,156173112.33335882,105165458.50225225,115145616.99263352,2002,43756218.0
139540245.09535453,181061623.4879227,105165458.50225225,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,256307551.77591974,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,256307551.77591974,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,256307551.77591974,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,256307551.77591974,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,256307551.77591974,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,105165458.50225225,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,256307551.77591974,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,311415421.21432096,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,256307551.77591974,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,256307551.77591974,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,105165458.50225225,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,256307551.77591974,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,256307551.77591974,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,105165458.50225225,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,266910863.21370193,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,105165458.50225225,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,256307551.77591974,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,256307551.77591974,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,256307551.77591974,200354959.11532688,2012,200354959.0
139540245.09535453,181061623.4879227,256307551.77591974,200354959.11532688,2012,200354959.0
107816160.86486487,156173112.33335882,105165458.50225225,115145616.99263352,2013,424084233.0
522877329.2885906,275605875.25,478967883.20340765,560880041.4999225,2050,920608730.0
522877329.2885906,275605875.25,478967883.20340765,560880041.4999225,2050,920608730.0
522877329.2885906,275605875.25,478967883.20340765,560880041.4999225,2050,920608730.0
522877329.2885906,275605875.25,478967883.20340765,560880041.4999225,2050,920608730.0
522877329.2885906,275605875.25,478967883.20340765,560880041.4999225,2050,920608730.0
522877329.2885906,275605875.25,478967883.20340765,560880041.4999225,2050,920608730.0
522877329.2885906,275605875.25,464733772.39815325,560880041.4999225,2050,920608730.0
522877329.2885906,275605875.25,478967883.20340765,560880041.4999225,2050,920608730.0
522877329.2885906,275605875.25,478967883.20340765,560880041.4999225,2050,920608730.0
522877329.2885906,275605875.25,478967883.20340765,560880041.4999225,2050,920608730.0
522877329.2885906,275605875.25,478967883.20340765,560880041.4999225,2050,920608730.0
522877329.2885906,275605875.25,478967883.20340765,560880041.4999225,2050,920608730.0
522877329.2885906,275605875.25,423554845.17700696,560880041.4999225,2050,920608730.0
522877329.2885906,275605875.25,105165458.50225225,560880041.4999225,2050,920608730.0
522877329.2885906,275605875.25,478967883.20340765,560880041.4999225,2050,920608730.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,1985,31415432.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,2008,110932022.0
522877329.2885906,181061623.4879227,105165458.50225225,115145616.99263352,2008,262771918.0
522877329.2885906,113133505.39247312,225584912.63059714,115145616.99263352,1992,441969178.0
522877329.2885906,113133505.39247312,256307551.77591974,115145616.99263352,1992,441969178.0
522877329.2885906,113133505.39247312,256307551.77591974,115145616.99263352,1992,441969178.0
522877329.2885906,113133505.39247312,256307551.77591974,115145616.99263352,1992,441969178.0
522877329.2885906,113133505.39247312,256307551.77591974,115145616.99263352,1992,441969178.0
522877329.2885906,113133505.39247312,256307551.77591974,115145616.99263352,1992,441969178.0
522877329.2885906,113133505.39247312,105165458.50225225,115145616.99263352,1992,441969178.0
522877329.2885906,113133505.39247312,256307551.77591974,115145616.99263352,1992,441969178.0
522877329.2885906,113133505.39247312,256307551.77591974,115145616.99263352,1992,441969178.0
522877329.2885906,113133505.39247312,256307551.77591974,115145616.99263352,1992,441969178.0
522877329.2885906,113133505.39247312,225584912.63059714,115145616.99263352,1992,441969178.0
522877329.2885906,113133505.39247312,709298378.4903533,115145616.99263352,1992,441969178.0
522877329.2885906,113133505.39247312,255515688.66041586,115145616.99263352,1992,441969178.0
522877329.2885906,113133505.39247312,250879735.14789778,115145616.99263352,1992,441969178.0
54621782.59210526,275605875.25,105165458.50225225,115145616.99263352,2005,14574087.0
107816160.86486487,181061623.4879227,105165458.50225225,115145616.99263352,2013,213962184.0
522877329.2885906,12783367.56401966,105165458.50225225,115145616.99263352,2015,16432322.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1988,57845202.0
522877329.2885906,256307551.77591974,105165458.50225225,115145616.99263352,2008,76646993.0
107816160.86486487,275605875.25,105165458.50225225,115145616.99263352,2013,86249969.0
522877329.2885906,1316368010.1617646,256307551.77591974,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,228737800.27528796,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,256307551.77591974,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,513542926.97261256,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,220591798.02931705,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,256307551.77591974,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,256307551.77591974,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,256307551.77591974,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,256307551.77591974,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,256307551.77591974,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,256307551.77591974,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,256307551.77591974,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,191452010.39551437,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,256307551.77591974,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,292717885.7022983,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,256307551.77591974,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,210859571.56307286,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,256307551.77591974,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,256307551.77591974,197296735.91111112,2070,255161499.0
522877329.2885906,1316368010.1617646,537339258.2178388,197296735.91111112,2070,255161499.0
107816160.86486487,113133505.39247312,105165458.50225225,115145616.99263352,2003,42379650.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,1995,15365850.0
107816160.86486487,113133505.39247312,105165458.50225225,115145616.99263352,1989,85757817.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,2015,93436322.0
107816160.86486487,66609780.68670294,105165458.50225225,115145616.99263352,2004,155021748.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,2014,69055550.0
107816160.86486487,66609780.68670294,105165458.50225225,115145616.99263352,1990,106290270.0
107816160.86486487,275605875.25,105165458.50225225,115145616.99263352,2012,192122330.0
107816160.86486487,275605875.25,105165458.50225225,115145616.99263352,1998,135497531.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,2014,52807594.0
522877329.2885906,1316368010.1617646,105165458.50225225,115145616.99263352,2000,94852354.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1990,29964452.0
107816160.86486487,113133505.39247312,105165458.50225225,115145616.99263352,2001,7114869.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,2003,94203395.0
54621782.59210526,113133505.39247312,105165458.50225225,115145616.99263352,2004,629502.0
294680234.74808055,1316368010.1617646,105165458.50225225,115145616.99263352,2067,789612346.0
522877329.2885906,181061623.4879227,256307551.77591974,114479150.84303683,2007,119860589.0
522877329.2885906,181061623.4879227,256307551.77591974,114479150.84303683,2007,119860589.0
522877329.2885906,181061623.4879227,256307551.77591974,114479150.84303683,2007,119860589.0
522877329.2885906,181061623.4879227,256307551.77591974,114479150.84303683,2007,119860589.0
522877329.2885906,181061623.4879227,256307551.77591974,114479150.84303683,2007,119860589.0
522877329.2885906,181061623.4879227,256307551.77591974,114479150.84303683,2007,119860589.0
522877329.2885906,181061623.4879227,256307551.77591974,114479150.84303683,2007,119860589.0
522877329.2885906,181061623.4879227,256307551.77591974,114479150.84303683,2007,119860589.0
522877329.2885906,181061623.4879227,256307551.77591974,114479150.84303683,2007,119860589.0
522877329.2885906,181061623.4879227,256307551.77591974,114479150.84303683,2007,119860589.0
522877329.2885906,181061623.4879227,132917522.1462797,114479150.84303683,2007,119860589.0
522877329.2885906,181061623.4879227,256307551.77591974,114479150.84303683,2007,119860589.0
522877329.2885906,181061623.4879227,256307551.77591974,114479150.84303683,2007,119860589.0
522877329.2885906,181061623.4879227,256307551.77591974,114479150.84303683,2007,119860589.0
522877329.2885906,181061623.4879227,256307551.77591974,114479150.84303683,2007,119860589.0
522877329.2885906,181061623.4879227,256307551.77591974,114479150.84303683,2007,119860589.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,1989,202531517.0
107816160.86486487,156173112.33335882,105165458.50225225,115145616.99263352,2015,459005868.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1995,77573459.0
522877329.2885906,12783367.56401966,105165458.50225225,115145616.99263352,2014,18346024.0
107816160.86486487,181061623.4879227,105165458.50225225,115145616.99263352,1992,8187848.0
139540245.09535453,12783367.56401966,105165458.50225225,115145616.99263352,2002,6089874.0
139540245.09535453,181061623.4879227,256307551.77591974,247108326.69767442,2001,125188122.0
139540245.09535453,181061623.4879227,256307551.77591974,247108326.69767442,2001,125188122.0
139540245.09535453,181061623.4879227,256307551.77591974,247108326.69767442,2001,125188122.0
139540245.09535453,181061623.4879227,256307551.77591974,247108326.69767442,2001,125188122.0
139540245.09535453,181061623.4879227,224270360.34031862,247108326.69767442,2001,125188122.0
139540245.09535453,181061623.4879227,921982800.5267122,247108326.69767442,2001,125188122.0
139540245.09535453,181061623.4879227,256307551.77591974,247108326.69767442,2001,125188122.0
139540245.09535453,181061623.4879227,256307551.77591974,247108326.69767442,2001,125188122.0
139540245.09535453,181061623.4879227,256307551.77591974,247108326.69767442,2001,125188122.0
139540245.09535453,181061623.4879227,256307551.77591974,247108326.69767442,2001,125188122.0
139540245.09535453,181061623.4879227,256307551.77591974,247108326.69767442,2001,125188122.0
139540245.09535453,181061623.4879227,256307551.77591974,247108326.69767442,2001,125188122.0
139540245.09535453,181061623.4879227,256307551.77591974,247108326.69767442,2001,125188122.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1987,50686462.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,2004,8812764.0
107816160.86486487,113133505.39247312,105165458.50225225,115145616.99263352,1996,51373912.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,2002,117745317.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,2012,37363513.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,2002,27789959.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,2005,6194870.0
107816160.86486487,181061623.4879227,105165458.50225225,115145616.99263352,2010,51988.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,1985,25215934.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,2009,154927105.0
107816160.86486487,275605875.25,105165458.50225225,115145616.99263352,1997,1085093.0
107816160.86486487,275605875.25,105165458.50225225,115145616.99263352,1988,120381757.0
522877329.2885906,113133505.39247312,105165458.50225225,115145616.99263352,2061,1362870985.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,2010,67258772.0
107816160.86486487,181061623.4879227,105165458.50225225,115145616.99263352,1993,6654819.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1992,81369058.0
107816160.86486487,113133505.39247312,105165458.50225225,115145616.99263352,2002,184521151.0
54621782.59210526,113133505.39247312,105165458.50225225,115145616.99263352,1999,13180524.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,2012,54914942.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1992,119162518.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,177985870.74811628,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,217247209.05290696,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,239242656.96623594,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,228737800.27528796,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,709298378.4903533,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,225584912.63059714,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1997,182029412.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1997,182029412.0
